,cursor,name_with_owner,name,url,stargazer_count,topic,createdAt
515,Y3Vyc29yOjE2MA==,matyunya/smelte,smelte,https://github.com/matyunya/smelte,896,material-design,2019-06-27 07:11:19+00:00
516,Y3Vyc29yOjE2Mw==,ernestoyaquello/VerticalStepperForm,VerticalStepperForm,https://github.com/ernestoyaquello/VerticalStepperForm,872,material-design,2016-06-13 19:59:59+00:00
517,Y3Vyc29yOjE2NA==,miguelcobain/ember-paper,ember-paper,https://github.com/miguelcobain/ember-paper,870,material-design,2014-10-20 15:50:07+00:00
518,Y3Vyc29yOjE2NQ==,florent37/AwesomeBar,AwesomeBar,https://github.com/florent37/AwesomeBar,868,material-design,2017-01-30 13:28:29+00:00
519,Y3Vyc29yOjE2Ng==,Cuieney/kotlin-life,kotlin-life,https://github.com/Cuieney/kotlin-life,863,material-design,2017-02-22 02:47:51+00:00
520,Y3Vyc29yOjE2Nw==,n4kz/react-native-material-textfield,react-native-material-textfield,https://github.com/n4kz/react-native-material-textfield,855,material-design,2017-03-12 10:57:40+00:00
521,Y3Vyc29yOjE2OA==,Blankeer/MDWechat,MDWechat,https://github.com/Blankeer/MDWechat,850,material-design,2017-12-11 16:39:49+00:00
522,Y3Vyc29yOjE2OQ==,samdenty/Wi-PWN,Wi-PWN,https://github.com/samdenty/Wi-PWN,843,material-design,2017-05-20 23:55:24+00:00
523,Y3Vyc29yOjE3MQ==,AdityaAnand1/Morphing-Material-Dialogs,Morphing-Material-Dialogs,https://github.com/AdityaAnand1/Morphing-Material-Dialogs,805,material-design,2017-08-12 12:03:04+00:00
524,Y3Vyc29yOjE3Mg==,mdbootstrap/Vue-Bootstrap-with-Material-Design,Vue-Bootstrap-with-Material-Design,https://github.com/mdbootstrap/Vue-Bootstrap-with-Material-Design,802,material-design,2017-11-23 08:38:21+00:00
525,Y3Vyc29yOjE3Mw==,gokulkrishh/demo-progressive-web-app,demo-progressive-web-app,https://github.com/gokulkrishh/demo-progressive-web-app,800,material-design,2015-12-28 04:20:49+00:00
526,Y3Vyc29yOjE3NQ==,mkhairi/materialize-sass,materialize-sass,https://github.com/mkhairi/materialize-sass,787,material-design,2014-12-19 09:24:21+00:00
527,Y3Vyc29yOjE3Ng==,Spikeysanju/MotionToast,MotionToast,https://github.com/Spikeysanju/MotionToast,785,material-design,2020-03-13 19:42:26+00:00
528,Y3Vyc29yOjE3Nw==,material-foundation/material-remixer-android,material-remixer-android,https://github.com/material-foundation/material-remixer-android,783,material-design,2016-08-16 21:04:44+00:00
529,Y3Vyc29yOjE3OA==,MewX/light-novel-library_Wenku8_Android,light-novel-library_Wenku8_Android,https://github.com/MewX/light-novel-library_Wenku8_Android,779,material-design,2014-10-10 05:07:14+00:00
530,Y3Vyc29yOjE3OQ==,turing-tech/MaterialScrollBar,MaterialScrollBar,https://github.com/turing-tech/MaterialScrollBar,766,material-design,2015-08-20 04:03:20+00:00
531,Y3Vyc29yOjE4MA==,HITGIF/TextFieldBoxes,TextFieldBoxes,https://github.com/HITGIF/TextFieldBoxes,758,material-design,2017-08-24 12:27:20+00:00
532,Y3Vyc29yOjE4MQ==,carloscuesta/materialshell,materialshell,https://github.com/carloscuesta/materialshell,752,material-design,2015-11-14 18:17:42+00:00
533,Y3Vyc29yOjE4Mg==,GwonHyeok/StickySwitch,StickySwitch,https://github.com/GwonHyeok/StickySwitch,728,material-design,2017-03-13 10:18:01+00:00
534,Y3Vyc29yOjE4Mw==,mdbootstrap/bootstrap-5-templates,bootstrap-5-templates,https://github.com/mdbootstrap/bootstrap-5-templates,727,material-design,2020-06-22 09:58:27+00:00
535,Y3Vyc29yOjE4NA==,Shouheng88/MarkNote,MarkNote,https://github.com/Shouheng88/MarkNote,722,material-design,2018-04-12 10:25:56+00:00
536,Y3Vyc29yOjE4NQ==,edumeet/edumeet,edumeet,https://github.com/edumeet/edumeet,721,material-design,2018-03-04 12:50:21+00:00
537,Y3Vyc29yOjE4Ng==,CreativeIT/material-dashboard-lite,material-dashboard-lite,https://github.com/CreativeIT/material-dashboard-lite,707,material-design,2015-09-12 00:08:59+00:00
538,Y3Vyc29yOjE4Nw==,TeamWertarbyte/material-ui-chip-input,material-ui-chip-input,https://github.com/TeamWertarbyte/material-ui-chip-input,695,material-design,2016-09-07 16:47:10+00:00
539,Y3Vyc29yOjE4OA==,rogerou/Baby,Baby,https://github.com/rogerou/Baby,687,material-design,2016-04-06 10:55:44+00:00
540,Y3Vyc29yOjE4OQ==,romtsn/ArcNavigationView,ArcNavigationView,https://github.com/romtsn/ArcNavigationView,685,material-design,2017-01-11 21:38:56+00:00
541,Y3Vyc29yOjE5MA==,framework7io/framework7-vue,framework7-vue,https://github.com/framework7io/framework7-vue,682,material-design,2016-10-10 13:56:21+00:00
542,Y3Vyc29yOjE5MQ==,zhanghai/PatternLock,PatternLock,https://github.com/zhanghai/PatternLock,682,material-design,2015-02-06 13:53:12+00:00
543,Y3Vyc29yOjE5Mg==,hegaojian/WanAndroid,WanAndroid,https://github.com/hegaojian/WanAndroid,676,material-design,2019-09-05 05:02:39+00:00
544,Y3Vyc29yOjE5Mw==,enricocid/Music-Player-GO,Music-Player-GO,https://github.com/enricocid/Music-Player-GO,671,material-design,2018-01-29 18:10:28+00:00
545,Y3Vyc29yOjE5NA==,razir/ProgressButton,ProgressButton,https://github.com/razir/ProgressButton,670,material-design,2019-04-19 10:28:06+00:00
546,Y3Vyc29yOjE5NQ==,yrccondor/mdx,mdx,https://github.com/yrccondor/mdx,670,material-design,2017-06-18 08:57:07+00:00
547,Y3Vyc29yOjE5Ng==,n4kz/react-native-material-dropdown,react-native-material-dropdown,https://github.com/n4kz/react-native-material-dropdown,664,material-design,2017-05-26 09:33:41+00:00
548,Y3Vyc29yOjE5OA==,timomeh/react-native-material-bottom-navigation,react-native-material-bottom-navigation,https://github.com/timomeh/react-native-material-bottom-navigation,660,material-design,2017-02-22 01:02:18+00:00
549,Y3Vyc29yOjE5OQ==,pburtchaell/react-notification,react-notification,https://github.com/pburtchaell/react-notification,652,material-design,2015-01-31 23:36:54+00:00
550,Y3Vyc29yOjIwMA==,what-crud/vue-crud,vue-crud,https://github.com/what-crud/vue-crud,638,material-design,2018-01-02 20:04:29+00:00
551,Y3Vyc29yOjIwMQ==,javiersantos/BottomDialogs,BottomDialogs,https://github.com/javiersantos/BottomDialogs,626,material-design,2016-06-13 17:29:37+00:00
552,Y3Vyc29yOjIwMg==,cooperka/react-native-snackbar,react-native-snackbar,https://github.com/cooperka/react-native-snackbar,620,material-design,2016-04-06 15:06:29+00:00
553,Y3Vyc29yOjIwNA==,PatilShreyas/MaterialDialog-Android,MaterialDialog-Android,https://github.com/PatilShreyas/MaterialDialog-Android,606,material-design,2019-06-07 09:39:57+00:00
554,Y3Vyc29yOjIwNQ==,khandelwal-arpit/springboot-starterkit,springboot-starterkit,https://github.com/khandelwal-arpit/springboot-starterkit,605,material-design,2019-02-21 12:03:10+00:00
555,Y3Vyc29yOjIwNw==,ng-matero/ng-matero,ng-matero,https://github.com/ng-matero/ng-matero,598,material-design,2019-04-10 05:42:58+00:00
556,Y3Vyc29yOjIwOA==,ZieIony/GuideToCustomViews,GuideToCustomViews,https://github.com/ZieIony/GuideToCustomViews,596,material-design,2019-10-21 09:03:13+00:00
557,Y3Vyc29yOjIwOQ==,hluhovskyi/HoldingButton,HoldingButton,https://github.com/hluhovskyi/HoldingButton,595,material-design,2017-03-09 10:03:40+00:00
558,Y3Vyc29yOjIxMA==,rodydavis/flutter_login,flutter_login,https://github.com/rodydavis/flutter_login,593,material-design,2018-03-12 20:00:59+00:00
559,Y3Vyc29yOjIxMQ==,material-shell/material-awesome,material-awesome,https://github.com/material-shell/material-awesome,591,material-design,2018-10-02 10:32:04+00:00
560,Y3Vyc29yOjIxMg==,Suleiman19/Android-Material-Design-for-pre-Lollipop,Android-Material-Design-for-pre-Lollipop,https://github.com/Suleiman19/Android-Material-Design-for-pre-Lollipop,586,material-design,2015-04-30 12:53:57+00:00
561,Y3Vyc29yOjIxMw==,IvBaranov/MaterialFavoriteButton,MaterialFavoriteButton,https://github.com/IvBaranov/MaterialFavoriteButton,586,material-design,2015-10-02 13:29:14+00:00
562,Y3Vyc29yOjIxNA==,ArthurClemens/polythene,polythene,https://github.com/ArthurClemens/polythene,582,material-design,2015-03-29 17:59:03+00:00
563,Y3Vyc29yOjIxNQ==,aagarwal1012/IntroViews-Flutter,IntroViews-Flutter,https://github.com/aagarwal1012/IntroViews-Flutter,575,material-design,2018-06-11 06:55:06+00:00
564,Y3Vyc29yOjIxNg==,zawadz88/MaterialPopupMenu,MaterialPopupMenu,https://github.com/zawadz88/MaterialPopupMenu,574,material-design,2017-07-17 19:10:17+00:00
565,Y3Vyc29yOjIxNw==,joashp/material-design-template,material-design-template,https://github.com/joashp/material-design-template,572,material-design,2015-02-08 14:00:04+00:00
566,Y3Vyc29yOjIxOA==,bernaferrari/ChangeDetection,ChangeDetection,https://github.com/bernaferrari/ChangeDetection,569,material-design,2018-05-27 21:04:01+00:00
567,Y3Vyc29yOjIxOQ==,Widle-Studio/Grocery-App,Grocery-App,https://github.com/Widle-Studio/Grocery-App,569,material-design,2019-01-01 12:10:11+00:00
568,Y3Vyc29yOjIyMA==,mseemann/angular2-mdl,angular2-mdl,https://github.com/mseemann/angular2-mdl,561,material-design,2016-06-06 19:07:53+00:00
569,Y3Vyc29yOjIyMQ==,vickychijwani/quill,quill,https://github.com/vickychijwani/quill,552,material-design,2015-02-15 20:04:21+00:00
570,Y3Vyc29yOjIyNA==,blanyal/Remindly,Remindly,https://github.com/blanyal/Remindly,538,material-design,2015-04-09 13:59:06+00:00
571,Y3Vyc29yOjIyNQ==,spiegelp/MaterialDesignExtensions,MaterialDesignExtensions,https://github.com/spiegelp/MaterialDesignExtensions,530,material-design,2017-11-11 13:14:18+00:00
572,Y3Vyc29yOjIyNg==,nahzur-h/awaker,awaker,https://github.com/nahzur-h/awaker,525,material-design,2017-07-06 15:57:31+00:00
573,Y3Vyc29yOjIyNw==,EYHN/hexo-theme-one,hexo-theme-one,https://github.com/EYHN/hexo-theme-one,521,material-design,2017-02-01 07:07:46+00:00
574,Y3Vyc29yOjIyOA==,bugy/script-server,script-server,https://github.com/bugy/script-server,519,material-design,2016-05-02 18:27:43+00:00
575,Y3Vyc29yOjIyOQ==,afollestad/mnml,mnml,https://github.com/afollestad/mnml,518,material-design,2018-12-14 02:20:49+00:00
576,Y3Vyc29yOjIzMA==,juliettef/IconFontCppHeaders,IconFontCppHeaders,https://github.com/juliettef/IconFontCppHeaders,514,material-design,2015-10-29 20:28:41+00:00
577,Y3Vyc29yOjIzMQ==,ronaldsmartin/Material-ViewPagerIndicator,Material-ViewPagerIndicator,https://github.com/ronaldsmartin/Material-ViewPagerIndicator,512,material-design,2016-10-13 06:58:59+00:00
578,Y3Vyc29yOjIzMg==,mbitson/mcg,mcg,https://github.com/mbitson/mcg,508,material-design,2015-04-14 00:53:08+00:00
579,Y3Vyc29yOjIzMw==,flschweiger/reply,reply,https://github.com/flschweiger/reply,507,material-design,2019-04-30 12:26:28+00:00
580,Y3Vyc29yOjIzNA==,xiprox/WaniKani-for-Android,WaniKani-for-Android,https://github.com/xiprox/WaniKani-for-Android,506,material-design,2014-08-09 10:10:28+00:00
581,Y3Vyc29yOjIzNQ==,AviranAbady/CookieBar2,CookieBar2,https://github.com/AviranAbady/CookieBar2,503,material-design,2017-07-09 12:33:27+00:00
582,Y3Vyc29yOjIzNg==,Ramotion/circular-carousel,circular-carousel,https://github.com/Ramotion/circular-carousel,499,material-design,2019-01-08 07:45:25+00:00
583,Y3Vyc29yOjIzNw==,MuntashirAkon/AppManager,AppManager,https://github.com/MuntashirAkon/AppManager,499,material-design,2020-05-30 04:08:56+00:00
584,Y3Vyc29yOjIzOA==,yarolegovich/MaterialPreferences,MaterialPreferences,https://github.com/yarolegovich/MaterialPreferences,495,material-design,2016-05-16 16:04:07+00:00
585,Y3Vyc29yOjIzOQ==,duzyn/material-axure-library,material-axure-library,https://github.com/duzyn/material-axure-library,494,material-design,2014-08-06 02:35:54+00:00
586,Y3Vyc29yOjI0MA==,atarw/material-ui-swing,material-ui-swing,https://github.com/atarw/material-ui-swing,490,material-design,2016-07-23 05:16:10+00:00
587,Y3Vyc29yOjI0MQ==,maxkeppeler/sheets,sheets,https://github.com/maxkeppeler/sheets,488,material-design,2020-11-24 20:12:50+00:00
588,Y3Vyc29yOjI0Mg==,h6ah4i/android-materialshadowninepatch,android-materialshadowninepatch,https://github.com/h6ah4i/android-materialshadowninepatch,488,material-design,2015-02-15 09:30:32+00:00
589,Y3Vyc29yOjI0Mw==,mayokunthefirst/Instant-Weather,Instant-Weather,https://github.com/mayokunthefirst/Instant-Weather,487,material-design,2020-01-25 11:30:29+00:00
590,Y3Vyc29yOjI0NA==,matecode/Snacky,Snacky,https://github.com/matecode/Snacky,483,material-design,2017-02-19 16:45:50+00:00
591,Y3Vyc29yOjI0NQ==,BootstrapDash/PurpleAdmin-Free-Admin-Template,PurpleAdmin-Free-Admin-Template,https://github.com/BootstrapDash/PurpleAdmin-Free-Admin-Template,477,material-design,2018-01-03 10:23:22+00:00
592,Y3Vyc29yOjI0Ng==,hiteshsahu/ECommerce-App-Android,ECommerce-App-Android,https://github.com/hiteshsahu/ECommerce-App-Android,469,material-design,2016-06-13 16:18:33+00:00
593,Y3Vyc29yOjI0Nw==,CleverPumpkin/CrunchyCalendar,CrunchyCalendar,https://github.com/CleverPumpkin/CrunchyCalendar,465,material-design,2018-05-25 11:51:19+00:00
594,Y3Vyc29yOjI0OA==,braginteractive/materialwp,materialwp,https://github.com/braginteractive/materialwp,458,material-design,2014-12-01 21:24:41+00:00
595,Y3Vyc29yOjI0OQ==,Vagr9K/gatsby-material-starter,gatsby-material-starter,https://github.com/Vagr9K/gatsby-material-starter,458,material-design,2017-07-02 14:02:13+00:00
596,Y3Vyc29yOjI1MA==,mateosss/matter,matter,https://github.com/mateosss/matter,450,material-design,2019-09-24 22:49:43+00:00
597,Y3Vyc29yOjI1MQ==,hypeapps/MaterialTimelineView,MaterialTimelineView,https://github.com/hypeapps/MaterialTimelineView,445,material-design,2017-10-09 16:55:57+00:00
598,Y3Vyc29yOjI1Mg==,danimahardhika/candybar-library,candybar-library,https://github.com/danimahardhika/candybar-library,440,material-design,2016-11-07 05:14:40+00:00
599,Y3Vyc29yOjI1Mw==,creativetimofficial/material-kit-react-native,material-kit-react-native,https://github.com/creativetimofficial/material-kit-react-native,426,material-design,2019-01-09 12:35:13+00:00
600,Y3Vyc29yOjI1NA==,tasomaniac/EmailAutoCompleteTextView,EmailAutoCompleteTextView,https://github.com/tasomaniac/EmailAutoCompleteTextView,423,material-design,2015-02-19 12:02:02+00:00
601,Y3Vyc29yOjI1NQ==,Commit451/ModalBottomSheetDialogFragment,ModalBottomSheetDialogFragment,https://github.com/Commit451/ModalBottomSheetDialogFragment,421,material-design,2018-02-16 03:42:03+00:00
602,Y3Vyc29yOjI1Ng==,LPZilva/Google-Material-Icons-for-Sketch,Google-Material-Icons-for-Sketch,https://github.com/LPZilva/Google-Material-Icons-for-Sketch,419,material-design,2015-11-20 11:57:43+00:00
603,Y3Vyc29yOjI1Nw==,iampawan/Flutter-Instagram-UI-Clone,Flutter-Instagram-UI-Clone,https://github.com/iampawan/Flutter-Instagram-UI-Clone,419,material-design,2018-05-31 18:17:18+00:00
604,Y3Vyc29yOjI1OA==,dahliaOS/pangolin_desktop,pangolin_desktop,https://github.com/dahliaOS/pangolin_desktop,419,material-design,2019-03-03 00:34:01+00:00
605,Y3Vyc29yOjI1OQ==,Shashank02051997/FancyGifDialog-Android,FancyGifDialog-Android,https://github.com/Shashank02051997/FancyGifDialog-Android,413,material-design,2018-01-06 15:33:45+00:00
606,Y3Vyc29yOjI2MA==,Moosphan/Material-ProgressView,Material-ProgressView,https://github.com/Moosphan/Material-ProgressView,407,material-design,2018-03-15 14:34:44+00:00
607,Y3Vyc29yOjI2Mg==,TeamWertarbyte/material-auto-rotating-carousel,material-auto-rotating-carousel,https://github.com/TeamWertarbyte/material-auto-rotating-carousel,402,material-design,2016-09-16 16:09:58+00:00
608,Y3Vyc29yOjI2NA==,jahirfiquitiva/Frames,Frames,https://github.com/jahirfiquitiva/Frames,397,material-design,2017-07-09 05:03:06+00:00
609,Y3Vyc29yOjI2NQ==,hashlin/rally,rally,https://github.com/hashlin/rally,394,material-design,2019-07-29 07:00:43+00:00
610,Y3Vyc29yOjI2Ng==,jahirfiquitiva/Blueprint,Blueprint,https://github.com/jahirfiquitiva/Blueprint,392,material-design,2017-05-13 14:40:53+00:00
611,Y3Vyc29yOjI2Nw==,jrvansuita/PickImage,PickImage,https://github.com/jrvansuita/PickImage,391,material-design,2016-11-01 16:43:11+00:00
612,Y3Vyc29yOjI2OA==,Promact/md2,md2,https://github.com/Promact/md2,389,material-design,2016-06-03 13:37:01+00:00
613,Y3Vyc29yOjI3MA==,CosmicMind/Samples,Samples,https://github.com/CosmicMind/Samples,387,material-design,2016-10-20 16:44:08+00:00
614,Y3Vyc29yOjI3MQ==,calebj0seph/spectro,spectro,https://github.com/calebj0seph/spectro,386,material-design,2020-03-01 09:43:33+00:00
615,Y3Vyc29yOjI3Mg==,urmilshroff/dashboard_reborn,dashboard_reborn,https://github.com/urmilshroff/dashboard_reborn,383,material-design,2019-06-16 12:56:45+00:00
616,Y3Vyc29yOjI3Mw==,OmGodse/Notally,Notally,https://github.com/OmGodse/Notally,383,material-design,2020-05-10 09:22:25+00:00
617,Y3Vyc29yOjI3NA==,nt1m/material-framework,material-framework,https://github.com/nt1m/material-framework,383,material-design,2014-07-31 07:53:52+00:00
618,Y3Vyc29yOjI3NQ==,afsalashyana/Library-Assistant,Library-Assistant,https://github.com/afsalashyana/Library-Assistant,382,material-design,2016-11-12 10:25:37+00:00
619,Y3Vyc29yOjI3Ng==,skydoves/TheMovies,TheMovies,https://github.com/skydoves/TheMovies,375,material-design,2018-08-07 08:33:38+00:00
620,Y3Vyc29yOjI3Nw==,marlenesco/material-cards,material-cards,https://github.com/marlenesco/material-cards,372,material-design,2015-07-21 15:03:54+00:00
621,Y3Vyc29yOjI3OA==,tunjid/Android-Extensions,Android-Extensions,https://github.com/tunjid/Android-Extensions,367,material-design,2017-04-30 11:59:17+00:00
622,Y3Vyc29yOjI3OQ==,n4kz/react-native-material-ripple,react-native-material-ripple,https://github.com/n4kz/react-native-material-ripple,365,material-design,2017-02-24 14:57:01+00:00
623,Y3Vyc29yOjI4MQ==,mikolajdobrucki/material-foundation,material-foundation,https://github.com/mikolajdobrucki/material-foundation,361,material-design,2014-11-16 11:52:44+00:00
624,Y3Vyc29yOjI4Mg==,BlackBoxVision/material-calendar-view,material-calendar-view,https://github.com/BlackBoxVision/material-calendar-view,360,material-design,2015-10-30 19:47:00+00:00
625,Y3Vyc29yOjI4Mw==,gabriel-TheCode/AestheticDialogs,AestheticDialogs,https://github.com/gabriel-TheCode/AestheticDialogs,356,material-design,2019-11-04 16:20:16+00:00
626,Y3Vyc29yOjI4NA==,codetok/cdk-admin,cdk-admin,https://github.com/codetok/cdk-admin,346,material-design,2017-11-27 13:40:18+00:00
627,Y3Vyc29yOjI4NQ==,klinker24/Android-FloatingTutorialActivity,Android-FloatingTutorialActivity,https://github.com/klinker24/Android-FloatingTutorialActivity,346,material-design,2017-09-08 22:02:34+00:00
628,Y3Vyc29yOjI4Ng==,fython/PackageTracker,PackageTracker,https://github.com/fython/PackageTracker,340,material-design,2016-06-21 16:50:03+00:00
629,Y3Vyc29yOjI4OA==,StevenDXC/DxLoadingButton,DxLoadingButton,https://github.com/StevenDXC/DxLoadingButton,335,material-design,2016-10-13 05:55:22+00:00
630,Y3Vyc29yOjI4OQ==,mxck/react-native-material-menu,react-native-material-menu,https://github.com/mxck/react-native-material-menu,333,material-design,2017-10-29 09:09:49+00:00
631,Y3Vyc29yOjI5MA==,rock3r/uplift,uplift,https://github.com/rock3r/uplift,333,material-design,2017-10-25 08:30:24+00:00
632,Y3Vyc29yOjI5MQ==,elkozmon/zoonavigator,zoonavigator,https://github.com/elkozmon/zoonavigator,328,material-design,2017-04-07 00:37:17+00:00
633,Y3Vyc29yOjI5Mg==,vpaliy/android-movies-app,android-movies-app,https://github.com/vpaliy/android-movies-app,327,material-design,2017-03-30 23:53:03+00:00
634,Y3Vyc29yOjI5Mw==,lawloretienne/MovieHub,MovieHub,https://github.com/lawloretienne/MovieHub,325,material-design,2016-12-26 08:25:02+00:00
635,Y3Vyc29yOjI5NA==,sherweb/ngx-materialize,ngx-materialize,https://github.com/sherweb/ngx-materialize,322,material-design,2016-12-22 20:37:47+00:00
636,Y3Vyc29yOjI5NQ==,vpaliy/android-login,android-login,https://github.com/vpaliy/android-login,317,material-design,2017-07-11 02:50:36+00:00
637,Y3Vyc29yOjI5Nw==,TR4Android/AppCompat-Extension-Library,AppCompat-Extension-Library,https://github.com/TR4Android/AppCompat-Extension-Library,307,material-design,2015-08-19 15:28:16+00:00
638,Y3Vyc29yOjI5OA==,anselm94/googlekeepclone,googlekeepclone,https://github.com/anselm94/googlekeepclone,303,material-design,2019-10-22 13:35:04+00:00
639,Y3Vyc29yOjI5OQ==,aromajoin/material-showcase-ios,material-showcase-ios,https://github.com/aromajoin/material-showcase-ios,303,material-design,2017-05-05 09:28:12+00:00
640,Y3Vyc29yOjMwMQ==,GautamGupta/toolbar-button,toolbar-button,https://github.com/GautamGupta/toolbar-button,299,material-design,2016-04-11 05:12:35+00:00
641,Y3Vyc29yOjMwMg==,arronf2e/Vue2.0LOL,Vue2.0LOL,https://github.com/arronf2e/Vue2.0LOL,298,material-design,2017-02-26 03:36:41+00:00
642,Y3Vyc29yOjMwMw==,fython/BreadcrumbsView,BreadcrumbsView,https://github.com/fython/BreadcrumbsView,296,material-design,2017-07-18 15:15:17+00:00
643,Y3Vyc29yOjMwNA==,bernaferrari/color-studio,color-studio,https://github.com/bernaferrari/color-studio,295,material-design,2019-12-26 22:46:19+00:00
644,Y3Vyc29yOjMwNQ==,aminography/PrimeDatePicker,PrimeDatePicker,https://github.com/aminography/PrimeDatePicker,295,material-design,2019-05-23 16:34:01+00:00
645,Y3Vyc29yOjMwNg==,maksim-m/Popular-Movies-App,Popular-Movies-App,https://github.com/maksim-m/Popular-Movies-App,294,material-design,2016-04-01 22:09:04+00:00
646,Y3Vyc29yOjMwNw==,crazysunj/CrazyDaily,CrazyDaily,https://github.com/crazysunj/CrazyDaily,293,material-design,2017-09-26 12:15:05+00:00
647,Y3Vyc29yOjMwOA==,codypearce/material-bread,material-bread,https://github.com/codypearce/material-bread,288,material-design,2019-02-26 01:39:54+00:00
648,Y3Vyc29yOjMwOQ==,notadd/ng-notadd,ng-notadd,https://github.com/notadd/ng-notadd,287,material-design,2018-08-03 12:31:20+00:00
649,Y3Vyc29yOjMxMA==,BaselHorany/ProgressStatusBar,ProgressStatusBar,https://github.com/BaselHorany/ProgressStatusBar,283,material-design,2018-01-14 19:49:48+00:00
650,Y3Vyc29yOjMxMQ==,hcbpassos/waterfall-toolbar,waterfall-toolbar,https://github.com/hcbpassos/waterfall-toolbar,282,material-design,2017-09-22 03:26:09+00:00
651,Y3Vyc29yOjMxMg==,nstudio/nativescript-cardview,nativescript-cardview,https://github.com/nstudio/nativescript-cardview,281,material-design,2016-01-23 00:03:13+00:00
652,Y3Vyc29yOjMxMw==,material-motion/material-motion-js,material-motion-js,https://github.com/material-motion/material-motion-js,277,material-design,2016-05-26 00:16:05+00:00
653,Y3Vyc29yOjMxNQ==,skydoves/GithubFollows,GithubFollows,https://github.com/skydoves/GithubFollows,272,material-design,2018-01-20 04:43:45+00:00
654,Y3Vyc29yOjMxNg==,DimiMikadze/laravel-angular-cms,laravel-angular-cms,https://github.com/DimiMikadze/laravel-angular-cms,272,material-design,2015-10-29 07:20:56+00:00
655,Y3Vyc29yOjMxNw==,priyank-purohit/PostGUI,PostGUI,https://github.com/priyank-purohit/PostGUI,268,material-design,2018-09-15 13:43:57+00:00
656,Y3Vyc29yOjMxOA==,lincanbin/Material-Design-Avatars,Material-Design-Avatars,https://github.com/lincanbin/Material-Design-Avatars,266,material-design,2015-04-30 00:19:01+00:00
657,Y3Vyc29yOjMxOQ==,TheCodeMonks/NYTimes-App,NYTimes-App,https://github.com/TheCodeMonks/NYTimes-App,266,material-design,2020-07-11 23:32:14+00:00
658,Y3Vyc29yOjMyMA==,Alexays/Epiboard,Epiboard,https://github.com/Alexays/Epiboard,265,material-design,2018-01-06 19:44:38+00:00
659,Y3Vyc29yOjMyMQ==,jeremykenedy/laravel-material-design,laravel-material-design,https://github.com/jeremykenedy/laravel-material-design,263,material-design,2016-08-10 15:45:43+00:00
660,Y3Vyc29yOjMyMg==,fujiyuu75/Sequent,Sequent,https://github.com/fujiyuu75/Sequent,263,material-design,2017-05-25 08:25:47+00:00
661,Y3Vyc29yOjMyMw==,Lauzy/TicktockMusic,TicktockMusic,https://github.com/Lauzy/TicktockMusic,262,material-design,2017-07-07 01:50:18+00:00
662,Y3Vyc29yOjMyNA==,Shashank02051997/FancyAlertDialog-Android,FancyAlertDialog-Android,https://github.com/Shashank02051997/FancyAlertDialog-Android,261,material-design,2018-01-03 07:46:59+00:00
663,Y3Vyc29yOjMyNQ==,syncfusion/ej2-javascript-ui-controls,ej2-javascript-ui-controls,https://github.com/syncfusion/ej2-javascript-ui-controls,257,material-design,2017-05-10 05:22:22+00:00
664,Y3Vyc29yOjMyNg==,Templarian/MaterialDesign-Webfont,MaterialDesign-Webfont,https://github.com/Templarian/MaterialDesign-Webfont,256,material-design,2014-12-06 03:02:12+00:00
665,Y3Vyc29yOjMyNw==,fennifith/Alarmio,Alarmio,https://github.com/fennifith/Alarmio,256,material-design,2017-08-22 01:09:45+00:00
666,Y3Vyc29yOjMyOA==,IvBaranov/MaterialLetterIcon,MaterialLetterIcon,https://github.com/IvBaranov/MaterialLetterIcon,255,material-design,2015-10-10 13:52:57+00:00
667,Y3Vyc29yOjMyOQ==,lincanbin/Android-Carbon-Forum,Android-Carbon-Forum,https://github.com/lincanbin/Android-Carbon-Forum,254,material-design,2015-05-08 10:40:46+00:00
668,Y3Vyc29yOjMzMA==,ebidel/material-playground,material-playground,https://github.com/ebidel/material-playground,254,material-design,2014-06-28 19:27:51+00:00
669,Y3Vyc29yOjMzMQ==,malikshubham827/get-me-through,get-me-through,https://github.com/malikshubham827/get-me-through,253,material-design,2017-07-06 05:24:25+00:00
670,Y3Vyc29yOjMzMg==,anihalaney/rwa-trivia,rwa-trivia,https://github.com/anihalaney/rwa-trivia,252,material-design,2017-01-21 17:06:37+00:00
671,Y3Vyc29yOjMzMw==,jjochen/JJFloatingActionButton,JJFloatingActionButton,https://github.com/jjochen/JJFloatingActionButton,251,material-design,2017-10-27 11:58:35+00:00
672,Y3Vyc29yOjMzNA==,shuhei/material-colors,material-colors,https://github.com/shuhei/material-colors,251,material-design,2014-07-24 13:27:40+00:00
673,Y3Vyc29yOjMzNQ==,fluttercommunity/responsive_scaffold,responsive_scaffold,https://github.com/fluttercommunity/responsive_scaffold,245,material-design,2019-05-24 18:17:37+00:00
674,Y3Vyc29yOjMzNg==,hendraanggrian/collapsingtoolbarlayout-subtitle,collapsingtoolbarlayout-subtitle,https://github.com/hendraanggrian/collapsingtoolbarlayout-subtitle,244,material-design,2017-01-11 16:12:45+00:00
675,Y3Vyc29yOjMzNw==,takahirom/material-element,material-element,https://github.com/takahirom/material-element,244,material-design,2017-03-04 04:19:52+00:00
676,Y3Vyc29yOjMzOA==,dtrung98/MusicPlayer,MusicPlayer,https://github.com/dtrung98/MusicPlayer,243,material-design,2017-11-03 08:17:33+00:00
