,cursor,name_with_owner,name,url,stargazer_count,topic
642,Y3Vyc29yOjI5OQ==,aromajoin/material-showcase-ios,material-showcase-ios,https://github.com/aromajoin/material-showcase-ios,303,material-design
643,Y3Vyc29yOjMwMA==,sameersyd/Expenso-iOS,Expenso-iOS,https://github.com/sameersyd/Expenso-iOS,301,material-design
644,Y3Vyc29yOjMwMQ==,GautamGupta/toolbar-button,toolbar-button,https://github.com/GautamGupta/toolbar-button,299,material-design
645,Y3Vyc29yOjMwMg==,arronf2e/Vue2.0LOL,Vue2.0LOL,https://github.com/arronf2e/Vue2.0LOL,298,material-design
646,Y3Vyc29yOjMwMw==,fython/BreadcrumbsView,BreadcrumbsView,https://github.com/fython/BreadcrumbsView,296,material-design
647,Y3Vyc29yOjMwNA==,bernaferrari/color-studio,color-studio,https://github.com/bernaferrari/color-studio,295,material-design
648,Y3Vyc29yOjMwNQ==,aminography/PrimeDatePicker,PrimeDatePicker,https://github.com/aminography/PrimeDatePicker,295,material-design
649,Y3Vyc29yOjMwNg==,maksim-m/Popular-Movies-App,Popular-Movies-App,https://github.com/maksim-m/Popular-Movies-App,294,material-design
650,Y3Vyc29yOjMwNw==,crazysunj/CrazyDaily,CrazyDaily,https://github.com/crazysunj/CrazyDaily,294,material-design
651,Y3Vyc29yOjMwOA==,codypearce/material-bread,material-bread,https://github.com/codypearce/material-bread,287,material-design
652,Y3Vyc29yOjMwOQ==,notadd/ng-notadd,ng-notadd,https://github.com/notadd/ng-notadd,287,material-design
653,Y3Vyc29yOjMxMA==,BaselHorany/ProgressStatusBar,ProgressStatusBar,https://github.com/BaselHorany/ProgressStatusBar,283,material-design
654,Y3Vyc29yOjMxMQ==,hcbpassos/waterfall-toolbar,waterfall-toolbar,https://github.com/hcbpassos/waterfall-toolbar,282,material-design
655,Y3Vyc29yOjMxMg==,nstudio/nativescript-cardview,nativescript-cardview,https://github.com/nstudio/nativescript-cardview,281,material-design
656,Y3Vyc29yOjMxMw==,material-motion/material-motion-js,material-motion-js,https://github.com/material-motion/material-motion-js,277,material-design
657,Y3Vyc29yOjMxNQ==,DimiMikadze/laravel-angular-cms,laravel-angular-cms,https://github.com/DimiMikadze/laravel-angular-cms,272,material-design
658,Y3Vyc29yOjMxNg==,skydoves/GithubFollows,GithubFollows,https://github.com/skydoves/GithubFollows,272,material-design
659,Y3Vyc29yOjMxNw==,priyank-purohit/PostGUI,PostGUI,https://github.com/priyank-purohit/PostGUI,268,material-design
660,Y3Vyc29yOjMxOA==,lincanbin/Material-Design-Avatars,Material-Design-Avatars,https://github.com/lincanbin/Material-Design-Avatars,266,material-design
661,Y3Vyc29yOjMxOQ==,TheCodeMonks/NYTimes-App,NYTimes-App,https://github.com/TheCodeMonks/NYTimes-App,265,material-design
662,Y3Vyc29yOjMyMA==,Alexays/Epiboard,Epiboard,https://github.com/Alexays/Epiboard,265,material-design
663,Y3Vyc29yOjMyMQ==,jeremykenedy/laravel-material-design,laravel-material-design,https://github.com/jeremykenedy/laravel-material-design,263,material-design
664,Y3Vyc29yOjMyMg==,fujiyuu75/Sequent,Sequent,https://github.com/fujiyuu75/Sequent,263,material-design
665,Y3Vyc29yOjMyMw==,Lauzy/TicktockMusic,TicktockMusic,https://github.com/Lauzy/TicktockMusic,262,material-design
666,Y3Vyc29yOjMyNA==,Shashank02051997/FancyAlertDialog-Android,FancyAlertDialog-Android,https://github.com/Shashank02051997/FancyAlertDialog-Android,261,material-design
667,Y3Vyc29yOjMyNQ==,syncfusion/ej2-javascript-ui-controls,ej2-javascript-ui-controls,https://github.com/syncfusion/ej2-javascript-ui-controls,257,material-design
668,Y3Vyc29yOjMyNg==,Templarian/MaterialDesign-Webfont,MaterialDesign-Webfont,https://github.com/Templarian/MaterialDesign-Webfont,256,material-design
669,Y3Vyc29yOjMyNw==,fennifith/Alarmio,Alarmio,https://github.com/fennifith/Alarmio,256,material-design
670,Y3Vyc29yOjMyOA==,IvBaranov/MaterialLetterIcon,MaterialLetterIcon,https://github.com/IvBaranov/MaterialLetterIcon,255,material-design
671,Y3Vyc29yOjMyOQ==,lincanbin/Android-Carbon-Forum,Android-Carbon-Forum,https://github.com/lincanbin/Android-Carbon-Forum,254,material-design
672,Y3Vyc29yOjMzMA==,ebidel/material-playground,material-playground,https://github.com/ebidel/material-playground,254,material-design
673,Y3Vyc29yOjMzMQ==,malikshubham827/get-me-through,get-me-through,https://github.com/malikshubham827/get-me-through,253,material-design
674,Y3Vyc29yOjMzMg==,jjochen/JJFloatingActionButton,JJFloatingActionButton,https://github.com/jjochen/JJFloatingActionButton,251,material-design
675,Y3Vyc29yOjMzMw==,shuhei/material-colors,material-colors,https://github.com/shuhei/material-colors,251,material-design
676,Y3Vyc29yOjMzNA==,anihalaney/rwa-trivia,rwa-trivia,https://github.com/anihalaney/rwa-trivia,251,material-design
677,Y3Vyc29yOjMzNQ==,fluttercommunity/responsive_scaffold,responsive_scaffold,https://github.com/fluttercommunity/responsive_scaffold,245,material-design
678,Y3Vyc29yOjMzNg==,hendraanggrian/collapsingtoolbarlayout-subtitle,collapsingtoolbarlayout-subtitle,https://github.com/hendraanggrian/collapsingtoolbarlayout-subtitle,244,material-design
679,Y3Vyc29yOjMzNw==,takahirom/material-element,material-element,https://github.com/takahirom/material-element,244,material-design
680,Y3Vyc29yOjMzOA==,dtrung98/MusicPlayer,MusicPlayer,https://github.com/dtrung98/MusicPlayer,243,material-design
681,Y3Vyc29yOjMzOQ==,PandaQAQ/PandaEye,PandaEye,https://github.com/PandaQAQ/PandaEye,242,material-design
682,Y3Vyc29yOjM0MQ==,ripjar/material-datetime-picker,material-datetime-picker,https://github.com/ripjar/material-datetime-picker,239,material-design
683,Y3Vyc29yOjM0Mg==,Sottti/Material-Design-Nav-Drawer,Material-Design-Nav-Drawer,https://github.com/Sottti/Material-Design-Nav-Drawer,238,material-design
684,Y3Vyc29yOjM0Mw==,A-l-y-l-e/Alyle-UI,Alyle-UI,https://github.com/A-l-y-l-e/Alyle-UI,237,material-design
685,Y3Vyc29yOjM0NA==,danimahardhika/wallpaperboard,wallpaperboard,https://github.com/danimahardhika/wallpaperboard,236,material-design
686,Y3Vyc29yOjM0NQ==,florent37/Motion-ShapeOfView,Motion-ShapeOfView,https://github.com/florent37/Motion-ShapeOfView,235,material-design
687,Y3Vyc29yOjM0Nw==,jeroenouw/AngularMaterialFirebase,AngularMaterialFirebase,https://github.com/jeroenouw/AngularMaterialFirebase,229,material-design
688,Y3Vyc29yOjM0OA==,iampawan/PokemonApp,PokemonApp,https://github.com/iampawan/PokemonApp,229,material-design
689,Y3Vyc29yOjM0OQ==,dbuxy218/Prismatic-Night,Prismatic-Night,https://github.com/dbuxy218/Prismatic-Night,229,material-design
690,Y3Vyc29yOjM1MA==,savvyapps/ToggleButtonLayout,ToggleButtonLayout,https://github.com/savvyapps/ToggleButtonLayout,228,material-design
691,Y3Vyc29yOjM1MQ==,nasirouwagana/vuebase,vuebase,https://github.com/nasirouwagana/vuebase,227,material-design
692,Y3Vyc29yOjM1Mg==,sephiroth74/NumberSlidingPicker,NumberSlidingPicker,https://github.com/sephiroth74/NumberSlidingPicker,226,material-design
693,Y3Vyc29yOjM1Mw==,ForgetSky/WanAndroid,WanAndroid,https://github.com/ForgetSky/WanAndroid,224,material-design
694,Y3Vyc29yOjM1NA==,robertlevonyan/customFloatingActionButton,customFloatingActionButton,https://github.com/robertlevonyan/customFloatingActionButton,222,material-design
695,Y3Vyc29yOjM1NQ==,Shashank02051997/FancyWalkthrough-Android,FancyWalkthrough-Android,https://github.com/Shashank02051997/FancyWalkthrough-Android,222,material-design
696,Y3Vyc29yOjM1OQ==,pranavpandey/dynamic-support,dynamic-support,https://github.com/pranavpandey/dynamic-support,218,material-design
697,Y3Vyc29yOjM2MQ==,tuckerconnelly/carbon-ui,carbon-ui,https://github.com/tuckerconnelly/carbon-ui,215,material-design
698,Y3Vyc29yOjM2Mg==,TryGhost/Ghost-Android,Ghost-Android,https://github.com/TryGhost/Ghost-Android,215,material-design
699,Y3Vyc29yOjM2Mw==,forehalo/materialize-blog,materialize-blog,https://github.com/forehalo/materialize-blog,212,material-design
700,Y3Vyc29yOjM2NA==,darioielardi/flutter_speed_dial,flutter_speed_dial,https://github.com/darioielardi/flutter_speed_dial,212,material-design
701,Y3Vyc29yOjM2NQ==,720kb/hubuntu-ui,hubuntu-ui,https://github.com/720kb/hubuntu-ui,208,material-design
702,Y3Vyc29yOjM2Ng==,dikiaap/minimalist,minimalist,https://github.com/dikiaap/minimalist,207,material-design
703,Y3Vyc29yOjM2Nw==,fivethree-team/ionic-4-components,ionic-4-components,https://github.com/fivethree-team/ionic-4-components,206,material-design
704,Y3Vyc29yOjM2OA==,AhmadNemati/WindView,WindView,https://github.com/AhmadNemati/WindView,205,material-design
705,Y3Vyc29yOjM2OQ==,cprodhomme/arctic_admin,arctic_admin,https://github.com/cprodhomme/arctic_admin,203,material-design
706,Y3Vyc29yOjM3MA==,heinrichreimer/material-singleinputform,material-singleinputform,https://github.com/heinrichreimer/material-singleinputform,202,material-design
707,Y3Vyc29yOjM3MQ==,jMavarez/MaterialCalendar,MaterialCalendar,https://github.com/jMavarez/MaterialCalendar,196,material-design
708,Y3Vyc29yOjM3Mg==,iliyaZelenko/vue-cool-select,vue-cool-select,https://github.com/iliyaZelenko/vue-cool-select,196,material-design
709,Y3Vyc29yOjM3Mw==,wadackel/react-md-spinner,react-md-spinner,https://github.com/wadackel/react-md-spinner,195,material-design
710,Y3Vyc29yOjM3NA==,enilu/material-admin,material-admin,https://github.com/enilu/material-admin,195,material-design
711,Y3Vyc29yOjM3NQ==,kobakei/MaterialFabSpeedDial,MaterialFabSpeedDial,https://github.com/kobakei/MaterialFabSpeedDial,194,material-design
712,Y3Vyc29yOjM3Ng==,taoyimin/acgn-community,acgn-community,https://github.com/taoyimin/acgn-community,193,material-design
713,Y3Vyc29yOjM3Nw==,Teradata/vantage-ui-template,vantage-ui-template,https://github.com/Teradata/vantage-ui-template,192,material-design
714,Y3Vyc29yOjM3OA==,mkermani144/wanna,wanna,https://github.com/mkermani144/wanna,191,material-design
715,Y3Vyc29yOjM3OQ==,muigukenneth/ElegantDialog,ElegantDialog,https://github.com/muigukenneth/ElegantDialog,190,material-design
716,Y3Vyc29yOjM4MA==,shijiacheng/wanandroid_flutter,wanandroid_flutter,https://github.com/shijiacheng/wanandroid_flutter,190,material-design
717,Y3Vyc29yOjM4MQ==,edasubert/beamerMaterialDesign,beamerMaterialDesign,https://github.com/edasubert/beamerMaterialDesign,188,material-design
718,Y3Vyc29yOjM4Mg==,timmo001/home-panel,home-panel,https://github.com/timmo001/home-panel,187,material-design
719,Y3Vyc29yOjM4Mw==,artur9010/lightdm-webkit-material,lightdm-webkit-material,https://github.com/artur9010/lightdm-webkit-material,187,material-design
720,Y3Vyc29yOjM4NA==,awesome-inc/FontAwesome.Sharp,FontAwesome.Sharp,https://github.com/awesome-inc/FontAwesome.Sharp,186,material-design
721,Y3Vyc29yOjM4NQ==,Commit451/QuickActionView,QuickActionView,https://github.com/Commit451/QuickActionView,186,material-design
722,Y3Vyc29yOjM4Ng==,lirios/browser,browser,https://github.com/lirios/browser,184,material-design
723,Y3Vyc29yOjM4Nw==,javiersantos/WhatsAppBetaUpdater,WhatsAppBetaUpdater,https://github.com/javiersantos/WhatsAppBetaUpdater,184,material-design
724,Y3Vyc29yOjM4OQ==,web-ridge/react-native-paper-dates,react-native-paper-dates,https://github.com/web-ridge/react-native-paper-dates,184,material-design
725,Y3Vyc29yOjM5MA==,TheCodeMonks/Notzz-App,Notzz-App,https://github.com/TheCodeMonks/Notzz-App,183,material-design
726,Y3Vyc29yOjM5MQ==,dimitropoulos/react-ui-roundup,react-ui-roundup,https://github.com/dimitropoulos/react-ui-roundup,181,material-design
727,Y3Vyc29yOjM5Mg==,msasikanth/ColorSheet,ColorSheet,https://github.com/msasikanth/ColorSheet,180,material-design
728,Y3Vyc29yOjM5Mw==,developit/preact-mdl,preact-mdl,https://github.com/developit/preact-mdl,179,material-design
729,Y3Vyc29yOjM5NA==,Salby/morpheus,morpheus,https://github.com/Salby/morpheus,177,material-design
730,Y3Vyc29yOjM5NQ==,samthor/rippleJS,rippleJS,https://github.com/samthor/rippleJS,177,material-design
731,Y3Vyc29yOjM5Ng==,themefisher/kross-hugo,kross-hugo,https://github.com/themefisher/kross-hugo,175,material-design
732,Y3Vyc29yOjM5Nw==,leoelstin/flutter_kart,flutter_kart,https://github.com/leoelstin/flutter_kart,174,material-design
733,Y3Vyc29yOjM5OQ==,adminfaces/admin-template,admin-template,https://github.com/adminfaces/admin-template,170,material-design
734,Y3Vyc29yOjQwMA==,TheKhaeng/material-design-guideline,material-design-guideline,https://github.com/TheKhaeng/material-design-guideline,170,material-design
735,Y3Vyc29yOjQwMQ==,Templarian/MaterialDesign-SVG,MaterialDesign-SVG,https://github.com/Templarian/MaterialDesign-SVG,169,material-design
736,Y3Vyc29yOjQwNA==,Halyul/hexo-theme-mdui,hexo-theme-mdui,https://github.com/Halyul/hexo-theme-mdui,168,material-design
737,Y3Vyc29yOjQwNQ==,ChasakisD/Xamarin.Forms.BackgroundKit,Xamarin.Forms.BackgroundKit,https://github.com/ChasakisD/Xamarin.Forms.BackgroundKit,167,material-design
738,Y3Vyc29yOjQwNg==,sfeir-open-source/angular-search-experience,angular-search-experience,https://github.com/sfeir-open-source/angular-search-experience,167,material-design
739,Y3Vyc29yOjQwNw==,stratos-vetsos/react-selectrix,react-selectrix,https://github.com/stratos-vetsos/react-selectrix,166,material-design
740,Y3Vyc29yOjQwOA==,estevez-dev/ha_client,ha_client,https://github.com/estevez-dev/ha_client,166,material-design
741,Y3Vyc29yOjQwOQ==,kangdp/WanAndroid,WanAndroid,https://github.com/kangdp/WanAndroid,166,material-design
742,Y3Vyc29yOjQxMA==,chnouman/AwesomeDialog,AwesomeDialog,https://github.com/chnouman/AwesomeDialog,165,material-design
743,Y3Vyc29yOjQxMQ==,Cutta/MaterialTransitionAnimation,MaterialTransitionAnimation,https://github.com/Cutta/MaterialTransitionAnimation,165,material-design
744,Y3Vyc29yOjQxMg==,jameshamann/jekyll-material-theme,jekyll-material-theme,https://github.com/jameshamann/jekyll-material-theme,165,material-design
745,Y3Vyc29yOjQxMw==,jamie-mh/AuthenticatorPro,AuthenticatorPro,https://github.com/jamie-mh/AuthenticatorPro,165,material-design
746,Y3Vyc29yOjQxNA==,syncfusion/ej2-angular-ui-components,ej2-angular-ui-components,https://github.com/syncfusion/ej2-angular-ui-components,165,material-design
747,Y3Vyc29yOjQxNQ==,c0de-wizard/motion-layout-playground,motion-layout-playground,https://github.com/c0de-wizard/motion-layout-playground,164,material-design
748,Y3Vyc29yOjQxNg==,hyojin/material-ui-datatables,material-ui-datatables,https://github.com/hyojin/material-ui-datatables,163,material-design
749,Y3Vyc29yOjQxNw==,michael-rapp/AndroidMaterialDialog,AndroidMaterialDialog,https://github.com/michael-rapp/AndroidMaterialDialog,162,material-design
750,Y3Vyc29yOjQxOA==,MicroDroid/vue-materialize-datatable,vue-materialize-datatable,https://github.com/MicroDroid/vue-materialize-datatable,162,material-design
751,Y3Vyc29yOjQxOQ==,vincentmorneau/material-apex,material-apex,https://github.com/vincentmorneau/material-apex,162,material-design
752,Y3Vyc29yOjQyMA==,PotatoProject/Leaflet,Leaflet,https://github.com/PotatoProject/Leaflet,161,material-design
753,Y3Vyc29yOjQyMQ==,davidgaroro/vuetify-todo-pwa,vuetify-todo-pwa,https://github.com/davidgaroro/vuetify-todo-pwa,160,material-design
754,Y3Vyc29yOjQyMg==,hotforfeature/origami,origami,https://github.com/hotforfeature/origami,159,material-design
755,Y3Vyc29yOjQyMw==,qwqcode/Nacollector,Nacollector,https://github.com/qwqcode/Nacollector,158,material-design
756,Y3Vyc29yOjQyNA==,mayneyao/gine-blog,gine-blog,https://github.com/mayneyao/gine-blog,157,material-design
757,Y3Vyc29yOjQyNQ==,hipster-labs/generator-jhipster-react,generator-jhipster-react,https://github.com/hipster-labs/generator-jhipster-react,155,material-design
758,Y3Vyc29yOjQyNg==,codefine/hexo-theme-mellow,hexo-theme-mellow,https://github.com/codefine/hexo-theme-mellow,154,material-design
759,Y3Vyc29yOjQyNw==,manolo/gwt-polymer-elements,gwt-polymer-elements,https://github.com/manolo/gwt-polymer-elements,153,material-design
760,Y3Vyc29yOjQyOA==,msfjarvis/viscerion,viscerion,https://github.com/msfjarvis/viscerion,151,material-design
761,Y3Vyc29yOjQyOQ==,haroldadmin/MoonShot,MoonShot,https://github.com/haroldadmin/MoonShot,150,material-design
762,Y3Vyc29yOjQzMA==,PhilippeBoisney/Material,Material,https://github.com/PhilippeBoisney/Material,149,material-design
763,Y3Vyc29yOjQzMQ==,PinkyJie/angular1-webpack-starter,angular1-webpack-starter,https://github.com/PinkyJie/angular1-webpack-starter,148,material-design
764,Y3Vyc29yOjQzMg==,crowdresearch/daemo,daemo,https://github.com/crowdresearch/daemo,148,material-design
765,Y3Vyc29yOjQzMw==,4face-studi0/MaterialBottomBar,MaterialBottomBar,https://github.com/4face-studi0/MaterialBottomBar,148,material-design
766,Y3Vyc29yOjQzNA==,softvar/translatr,translatr,https://github.com/softvar/translatr,147,material-design
767,Y3Vyc29yOjQzNQ==,JonasWanke/timetable,timetable,https://github.com/JonasWanke/timetable,147,material-design
768,Y3Vyc29yOjQzNg==,gurghet/vue-smart-table,vue-smart-table,https://github.com/gurghet/vue-smart-table,145,material-design
769,Y3Vyc29yOjQzNw==,KeJunMao/jekyll-theme-mdui,jekyll-theme-mdui,https://github.com/KeJunMao/jekyll-theme-mdui,144,material-design
770,Y3Vyc29yOjQzOA==,creativetimofficial/nextjs-material-kit,nextjs-material-kit,https://github.com/creativetimofficial/nextjs-material-kit,144,material-design
771,Y3Vyc29yOjQzOQ==,Eajy/flutter_demo,flutter_demo,https://github.com/Eajy/flutter_demo,144,material-design
772,Y3Vyc29yOjQ0MA==,pkjvit/Android-Multi-Theme-UI,Android-Multi-Theme-UI,https://github.com/pkjvit/Android-Multi-Theme-UI,143,material-design
773,Y3Vyc29yOjQ0MQ==,zhanghai/MaterialEditText,MaterialEditText,https://github.com/zhanghai/MaterialEditText,143,material-design
774,Y3Vyc29yOjQ0Mg==,cpacm/MoeMusic,MoeMusic,https://github.com/cpacm/MoeMusic,143,material-design
775,Y3Vyc29yOjQ0NA==,ciscorucinski/ChroMATERIAL,ChroMATERIAL,https://github.com/ciscorucinski/ChroMATERIAL,143,material-design
776,Y3Vyc29yOjQ0NQ==,nethruster/ptemplate,ptemplate,https://github.com/nethruster/ptemplate,143,material-design
777,Y3Vyc29yOjQ0Nw==,rm3l/maoni,maoni,https://github.com/rm3l/maoni,142,material-design
778,Y3Vyc29yOjQ0OA==,YassinAJDI/PopularMovies,PopularMovies,https://github.com/YassinAJDI/PopularMovies,142,material-design
779,Y3Vyc29yOjQ0OQ==,DominoKit/domino-ui,domino-ui,https://github.com/DominoKit/domino-ui,140,material-design
780,Y3Vyc29yOjQ1MQ==,sidevesh/react-native-snackbar-component,react-native-snackbar-component,https://github.com/sidevesh/react-native-snackbar-component,138,material-design
781,Y3Vyc29yOjQ1Mw==,emre1512/Noty,Noty,https://github.com/emre1512/Noty,137,material-design
782,Y3Vyc29yOjQ1Ng==,angular-material-extensions/google-maps-autocomplete,google-maps-autocomplete,https://github.com/angular-material-extensions/google-maps-autocomplete,135,material-design
783,Y3Vyc29yOjQ1Nw==,JoesWeek/Cnblogs,Cnblogs,https://github.com/JoesWeek/Cnblogs,135,material-design
784,Y3Vyc29yOjQ1OA==,adminfaces/admin-theme,admin-theme,https://github.com/adminfaces/admin-theme,135,material-design
785,Y3Vyc29yOjQ1OQ==,danmaqua/danmaqua-android,danmaqua-android,https://github.com/danmaqua/danmaqua-android,135,material-design
786,Y3Vyc29yOjQ2MA==,AvaloniaUtils/material.avalonia,material.avalonia,https://github.com/AvaloniaUtils/material.avalonia,135,material-design
787,Y3Vyc29yOjQ2MQ==,hectahertz/react-native-material-dialog,react-native-material-dialog,https://github.com/hectahertz/react-native-material-dialog,135,material-design
788,Y3Vyc29yOjQ2Mg==,ywwynm/EverythingDone,EverythingDone,https://github.com/ywwynm/EverythingDone,134,material-design
789,Y3Vyc29yOjQ2Mw==,mishushakov/dialogflow-web,dialogflow-web,https://github.com/mishushakov/dialogflow-web,134,material-design
790,Y3Vyc29yOjQ2NA==,nstudio/nativescript-floatingactionbutton,nativescript-floatingactionbutton,https://github.com/nstudio/nativescript-floatingactionbutton,133,material-design
791,Y3Vyc29yOjQ2NQ==,WakeHao/NavBar,NavBar,https://github.com/WakeHao/NavBar,132,material-design
792,Y3Vyc29yOjQ2Ng==,pranavpandey/dynamic-toasts,dynamic-toasts,https://github.com/pranavpandey/dynamic-toasts,132,material-design
793,Y3Vyc29yOjQ2Nw==,Shashank02051997/Shotang-App,Shotang-App,https://github.com/Shashank02051997/Shotang-App,132,material-design
794,Y3Vyc29yOjQ2OA==,jxnblk/rmdi,rmdi,https://github.com/jxnblk/rmdi,132,material-design
795,Y3Vyc29yOjQ2OQ==,VladThodo/behe-keyboard,behe-keyboard,https://github.com/VladThodo/behe-keyboard,130,material-design
796,Y3Vyc29yOjQ3MA==,materialos/android-icon-pack,android-icon-pack,https://github.com/materialos/android-icon-pack,130,material-design
797,Y3Vyc29yOjQ3MQ==,prevwong/drooltip.js,drooltip.js,https://github.com/prevwong/drooltip.js,130,material-design
798,Y3Vyc29yOjQ3Mg==,bencompton/framework7-react,framework7-react,https://github.com/bencompton/framework7-react,130,material-design
799,Y3Vyc29yOjQ3Mw==,ziofat/material_design_icons_flutter,material_design_icons_flutter,https://github.com/ziofat/material_design_icons_flutter,129,material-design
800,Y3Vyc29yOjQ3NA==,shuiRong/TodayX,TodayX,https://github.com/shuiRong/TodayX,129,material-design
801,Y3Vyc29yOjQ3NQ==,jonathantribouharet/JTMaterialSpinner,JTMaterialSpinner,https://github.com/jonathantribouharet/JTMaterialSpinner,128,material-design
802,Y3Vyc29yOjQ3Ng==,liutian/light-push,light-push,https://github.com/liutian/light-push,128,material-design
803,Y3Vyc29yOjQ3Nw==,hypeapps/episodie,episodie,https://github.com/hypeapps/episodie,127,material-design
804,Y3Vyc29yOjQ3OA==,TeamWertarbyte/material-ui-time-picker,material-ui-time-picker,https://github.com/TeamWertarbyte/material-ui-time-picker,126,material-design
805,Y3Vyc29yOjQ3OQ==,Spikeysanju/Wiggles,Wiggles,https://github.com/Spikeysanju/Wiggles,126,material-design
806,Y3Vyc29yOjQ4MA==,tagliala/vectoriconsroundup,vectoriconsroundup,https://github.com/tagliala/vectoriconsroundup,126,material-design
807,Y3Vyc29yOjQ4MQ==,hyperspacedev/hyperspace,hyperspace,https://github.com/hyperspacedev/hyperspace,126,material-design
808,Y3Vyc29yOjQ4Mg==,ThomasTJdev/nim_websitecreator,nim_websitecreator,https://github.com/ThomasTJdev/nim_websitecreator,125,material-design
809,Y3Vyc29yOjQ4Mw==,mahdizakizadeh/shifting_tabbar,shifting_tabbar,https://github.com/mahdizakizadeh/shifting_tabbar,124,material-design
810,Y3Vyc29yOjQ4NA==,creativetimofficial/ct-material-kit-pro,ct-material-kit-pro,https://github.com/creativetimofficial/ct-material-kit-pro,124,material-design
811,Y3Vyc29yOjQ4NQ==,zhangsr/Feeder2,Feeder2,https://github.com/zhangsr/Feeder2,124,material-design
812,Y3Vyc29yOjQ4Ng==,jiangzepeng/MaterialAnim,MaterialAnim,https://github.com/jiangzepeng/MaterialAnim,123,material-design
813,Y3Vyc29yOjQ4Nw==,bernaferrari/SDKMonitor,SDKMonitor,https://github.com/bernaferrari/SDKMonitor,122,material-design
814,Y3Vyc29yOjQ4OA==,hluhovskyi/CameraButton,CameraButton,https://github.com/hluhovskyi/CameraButton,121,material-design
815,Y3Vyc29yOjQ4OQ==,SimformSolutionsPvtLtd/SSCustomEditTextOutLineBorder,SSCustomEditTextOutLineBorder,https://github.com/SimformSolutionsPvtLtd/SSCustomEditTextOutLineBorder,120,material-design
816,Y3Vyc29yOjQ5MA==,ApoorvSaxena/colordrop,colordrop,https://github.com/ApoorvSaxena/colordrop,120,material-design
817,Y3Vyc29yOjQ5MQ==,affilnost/angular5-example-shopping-app,angular5-example-shopping-app,https://github.com/affilnost/angular5-example-shopping-app,120,material-design
818,Y3Vyc29yOjQ5Mg==,pdliuw/flutter_app_sample,flutter_app_sample,https://github.com/pdliuw/flutter_app_sample,120,material-design
819,Y3Vyc29yOjQ5Mw==,StephenVinouze/MaterialNumberPicker,MaterialNumberPicker,https://github.com/StephenVinouze/MaterialNumberPicker,120,material-design
820,Y3Vyc29yOjQ5NA==,hartwork/jawanndenn,jawanndenn,https://github.com/hartwork/jawanndenn,120,material-design
821,Y3Vyc29yOjQ5NQ==,webaddicted/Flutter-Movies4U,Flutter-Movies4U,https://github.com/webaddicted/Flutter-Movies4U,119,material-design
822,Y3Vyc29yOjQ5Ng==,edelstone/material-palette-generator,material-palette-generator,https://github.com/edelstone/material-palette-generator,118,material-design
823,Y3Vyc29yOjQ5Nw==,davidgaroro/vuetify-swipeout,vuetify-swipeout,https://github.com/davidgaroro/vuetify-swipeout,118,material-design
824,Y3Vyc29yOjQ5OA==,ServiceStack/ServiceStackVS,ServiceStackVS,https://github.com/ServiceStack/ServiceStackVS,117,material-design
825,Y3Vyc29yOjUwMA==,Kamshak/BrainPhaser,BrainPhaser,https://github.com/Kamshak/BrainPhaser,117,material-design
826,Y3Vyc29yOjUwMQ==,tunjid/teammate-android,teammate-android,https://github.com/tunjid/teammate-android,116,material-design
827,Y3Vyc29yOjUwMg==,hiteshsahu/Material-UpVote,Material-UpVote,https://github.com/hiteshsahu/Material-UpVote,116,material-design
828,Y3Vyc29yOjUwMw==,cesarferreira/MaterialComponent.Banner,MaterialComponent.Banner,https://github.com/cesarferreira/MaterialComponent.Banner,116,material-design
829,Y3Vyc29yOjUwNA==,fennifith/Attribouter,Attribouter,https://github.com/fennifith/Attribouter,116,material-design
830,Y3Vyc29yOjUwNQ==,florent37/EnhancedNavigationView,EnhancedNavigationView,https://github.com/florent37/EnhancedNavigationView,116,material-design
831,Y3Vyc29yOjUwNg==,flipflop97/Mato,Mato,https://github.com/flipflop97/Mato,116,material-design
832,Y3Vyc29yOjUwNw==,twskj/pretty-swag,pretty-swag,https://github.com/twskj/pretty-swag,115,material-design
833,Y3Vyc29yOjUwOA==,side-codes/andColorPicker,andColorPicker,https://github.com/side-codes/andColorPicker,114,material-design
834,Y3Vyc29yOjUwOQ==,heinrichreimer/android-issue-reporter,android-issue-reporter,https://github.com/heinrichreimer/android-issue-reporter,114,material-design
835,Y3Vyc29yOjUxMA==,Shivamdhuria/flows_guide,flows_guide,https://github.com/Shivamdhuria/flows_guide,114,material-design
836,Y3Vyc29yOjUxMQ==,leifoolsen/mdl-ext,mdl-ext,https://github.com/leifoolsen/mdl-ext,112,material-design
837,Y3Vyc29yOjUxMg==,michaeldoye/mat-progress-buttons,mat-progress-buttons,https://github.com/michaeldoye/mat-progress-buttons,112,material-design
838,Y3Vyc29yOjUxMw==,felixlucien/flutter-autocomplete-textfield,flutter-autocomplete-textfield,https://github.com/felixlucien/flutter-autocomplete-textfield,112,material-design
839,Y3Vyc29yOjUxNA==,sidevesh/react-native-material-cards,react-native-material-cards,https://github.com/sidevesh/react-native-material-cards,111,material-design
840,Y3Vyc29yOjUxNQ==,joielechong/MaterialFancyButtons,MaterialFancyButtons,https://github.com/joielechong/MaterialFancyButtons,111,material-design
841,Y3Vyc29yOjUxNg==,Chivorns/SmartMaterialSpinner,SmartMaterialSpinner,https://github.com/Chivorns/SmartMaterialSpinner,111,material-design
